"id(h)","type(r)","id(t)"
"712","COURSE_LANG_BASIC","1123"
"621","COURSE_LANG_BASIC","1123"
"783","COURSE_LANG_BASIC","1123"
"410","COURSE_LANG_BASIC","1123"
"753","COURSE_LANG_BASIC","1123"
"701","COURSE_LANG_BASIC","1123"
"624","COURSE_LANG_BASIC","1123"
"832","COURSE_LANG_BASIC","1123"
"848","COURSE_LANG_BASIC","1123"
"411","COURSE_LANG_BASIC","1123"
"820","COURSE_LANG_BASIC","1123"
"152","COURSE_LANG_BASIC","1123"
"672","COURSE_LANG_BASIC","1123"
"777","COURSE_LANG_BASIC","1123"
"846","COURSE_LANG_BASIC","1123"
"775","COURSE_LANG_BASIC","1123"
"853","COURSE_LANG_BASIC","1123"
"784","COURSE_LANG_BASIC","1123"
"695","COURSE_LANG_BASIC","1123"
"669","COURSE_LANG_BASIC","1123"
"696","COURSE_LANG_BASIC","1123"
"823","COURSE_LANG_BASIC","1123"
"772","COURSE_LANG_BASIC","1123"
"680","COURSE_LANG_BASIC","1123"
"837","COURSE_LANG_BASIC","1123"
"831","COURSE_LANG_BASIC","1123"
"348","COURSE_LANG_BASIC","1123"
"838","COURSE_LANG_BASIC","1123"
"682","COURSE_LANG_BASIC","1123"
"622","COURSE_LANG_BASIC","1123"
"765","COURSE_LANG_BASIC","1123"
"774","COURSE_LANG_BASIC","1123"
"763","COURSE_LANG_BASIC","1123"
"799","COURSE_LANG_BASIC","1123"
"834","COURSE_LANG_BASIC","1123"
"839","COURSE_LANG_BASIC","1123"
"766","COURSE_LANG_BASIC","1123"
"699","COURSE_LANG_BASIC","1123"
"671","COURSE_LANG_BASIC","1123"
"702","COURSE_LANG_BASIC","1123"
"446","COURSE_LANG_BASIC","1123"
"768","COURSE_LANG_BASIC","1123"
"858","COURSE_LANG_BASIC","1123"
"840","COURSE_LANG_BASIC","1123"
"705","COURSE_LANG_BASIC","1123"
"683","COURSE_LANG_BASIC","1123"
"769","COURSE_LANG_BASIC","1123"
"764","COURSE_LANG_BASIC","1123"
"850","COURSE_LANG_BASIC","1123"
"155","COURSE_LANG_BASIC","1123"
"773","COURSE_LANG_BASIC","1123"
"778","COURSE_LANG_BASIC","1123"
"156","COURSE_LANG_BASIC","1123"
"697","COURSE_LANG_BASIC","1123"
"154","COURSE_LANG_BASIC","1123"
"698","COURSE_LANG_BASIC","1123"
"828","COURSE_LANG_BASIC","1123"
"771","COURSE_LANG_BASIC","1123"
"767","COURSE_LANG_BASIC","1123"
"686","COURSE_LANG_BASIC","1123"
