,0,1,2
313,775,COURSE_LANG_BASIC,1122
314,775,COURSE_LANG_BASIC,1123
315,775,COURSE_LANG_BASIC,1125
316,839,COURSE_LANG_BASIC,1122
317,839,COURSE_LANG_BASIC,1123
318,839,COURSE_LANG_BASIC,1125
319,839,COURSE_LANG_BASIC,1127
320,696,COURSE_LANG_BASIC,1122
321,696,COURSE_LANG_BASIC,1123
322,696,COURSE_LANG_BASIC,1125
323,701,COURSE_LANG_BASIC,1122
324,701,COURSE_LANG_BASIC,1123
325,701,COURSE_LANG_BASIC,1125
326,771,COURSE_LANG_BASIC,1122
327,771,COURSE_LANG_BASIC,1123
328,771,COURSE_LANG_BASIC,1125
329,770,COURSE_LANG_BASIC,1122
330,770,COURSE_LANG_BASIC,1123
331,770,COURSE_LANG_BASIC,1125
332,702,COURSE_LANG_BASIC,1122
333,702,COURSE_LANG_BASIC,1123
334,702,COURSE_LANG_BASIC,1125
335,753,COURSE_LANG_BASIC,1122
336,753,COURSE_LANG_BASIC,1123
337,848,COURSE_LANG_BASIC,1122
338,848,COURSE_LANG_BASIC,1123
339,848,COURSE_LANG_BASIC,1125
340,772,COURSE_LANG_BASIC,1122
341,772,COURSE_LANG_BASIC,1123
342,772,COURSE_LANG_BASIC,1125
343,700,COURSE_LANG_BASIC,1122
344,700,COURSE_LANG_BASIC,1125
345,767,COURSE_LANG_BASIC,1122
346,767,COURSE_LANG_BASIC,1123
347,767,COURSE_LANG_BASIC,1125
348,671,COURSE_LANG_BASIC,1122
349,671,COURSE_LANG_BASIC,1123
350,671,COURSE_LANG_BASIC,1125
351,796,COURSE_LANG_BASIC,1122
352,796,COURSE_LANG_BASIC,1124
353,348,COURSE_LANG_BASIC,1122
354,348,COURSE_LANG_BASIC,1123
355,348,COURSE_LANG_BASIC,1124
356,348,COURSE_LANG_BASIC,1126
357,348,COURSE_LANG_BASIC,1129
358,348,COURSE_LANG_BASIC,1140
359,709,COURSE_LANG_BASIC,1122
360,709,COURSE_LANG_BASIC,1125
361,156,COURSE_LANG_BASIC,1122
362,156,COURSE_LANG_BASIC,1123
363,152,COURSE_LANG_BASIC,1122
364,152,COURSE_LANG_BASIC,1123
365,774,COURSE_LANG_BASIC,1122
366,774,COURSE_LANG_BASIC,1123
367,774,COURSE_LANG_BASIC,1125
368,812,COURSE_LANG_BASIC,1122
369,812,COURSE_LANG_BASIC,1123
370,669,COURSE_LANG_BASIC,1122
371,669,COURSE_LANG_BASIC,1123
372,669,COURSE_LANG_BASIC,1125
373,840,COURSE_LANG_BASIC,1122
374,840,COURSE_LANG_BASIC,1123
375,840,COURSE_LANG_BASIC,1125
376,858,COURSE_LANG_BASIC,1122
377,858,COURSE_LANG_BASIC,1123
378,858,COURSE_LANG_BASIC,1125
379,411,COURSE_LANG_BASIC,1122
380,411,COURSE_LANG_BASIC,1123
381,698,COURSE_LANG_BASIC,1122
382,698,COURSE_LANG_BASIC,1123
383,698,COURSE_LANG_BASIC,1125
384,768,COURSE_LANG_BASIC,1122
385,768,COURSE_LANG_BASIC,1123
386,768,COURSE_LANG_BASIC,1125
387,950,COURSE_LANG_BASIC,1122
388,950,COURSE_LANG_BASIC,1125
389,765,COURSE_LANG_BASIC,1122
390,765,COURSE_LANG_BASIC,1123
391,188,COURSE_LANG_BASIC,1122
392,188,COURSE_LANG_BASIC,1126
393,789,COURSE_LANG_BASIC,1122
394,789,COURSE_LANG_BASIC,1124
395,846,COURSE_LANG_BASIC,1122
396,846,COURSE_LANG_BASIC,1123
397,846,COURSE_LANG_BASIC,1125
398,672,COURSE_LANG_BASIC,1122
399,672,COURSE_LANG_BASIC,1123
400,446,COURSE_LANG_BASIC,1122
401,446,COURSE_LANG_BASIC,1123
402,446,COURSE_LANG_BASIC,1125
403,442,COURSE_LANG_BASIC,1122
404,442,COURSE_LANG_BASIC,1126
405,59,COURSE_LANG_BASIC,1122
406,59,COURSE_LANG_BASIC,1124
407,59,COURSE_LANG_BASIC,1133
408,59,COURSE_LANG_BASIC,1134
409,766,COURSE_LANG_BASIC,1122
410,766,COURSE_LANG_BASIC,1123
411,766,COURSE_LANG_BASIC,1125
412,228,COURSE_LANG_BASIC,1122
413,228,COURSE_LANG_BASIC,1125
414,853,COURSE_LANG_BASIC,1122
415,853,COURSE_LANG_BASIC,1123
416,853,COURSE_LANG_BASIC,1125
417,705,COURSE_LANG_BASIC,1122
418,705,COURSE_LANG_BASIC,1123
419,705,COURSE_LANG_BASIC,1125
420,681,COURSE_LANG_BASIC,1122
421,681,COURSE_LANG_BASIC,1123
422,681,COURSE_LANG_BASIC,1125
423,151,COURSE_LANG_BASIC,1122
424,151,COURSE_LANG_BASIC,1123
425,622,COURSE_LANG_BASIC,1122
426,622,COURSE_LANG_BASIC,1123
427,850,COURSE_LANG_BASIC,1122
428,850,COURSE_LANG_BASIC,1123
429,722,COURSE_LANG_BASIC,1122
430,722,COURSE_LANG_BASIC,1125
431,828,COURSE_LANG_BASIC,1122
432,828,COURSE_LANG_BASIC,1123
433,828,COURSE_LANG_BASIC,1127
434,838,COURSE_LANG_BASIC,1122
435,838,COURSE_LANG_BASIC,1123
436,838,COURSE_LANG_BASIC,1125
437,450,COURSE_LANG_BASIC,1122
438,450,COURSE_LANG_BASIC,1123
439,450,COURSE_LANG_BASIC,1125
440,854,COURSE_LANG_BASIC,1122
441,854,COURSE_LANG_BASIC,1125
442,695,COURSE_LANG_BASIC,1122
443,695,COURSE_LANG_BASIC,1123
444,695,COURSE_LANG_BASIC,1125
445,686,COURSE_LANG_BASIC,1122
446,686,COURSE_LANG_BASIC,1123
447,686,COURSE_LANG_BASIC,1125
448,784,COURSE_LANG_BASIC,1122
449,784,COURSE_LANG_BASIC,1123
450,784,COURSE_LANG_BASIC,1124
451,825,COURSE_LANG_BASIC,1122
452,825,COURSE_LANG_BASIC,1127
453,697,COURSE_LANG_BASIC,1122
454,697,COURSE_LANG_BASIC,1123
455,697,COURSE_LANG_BASIC,1125
456,675,COURSE_LANG_BASIC,1122
457,675,COURSE_LANG_BASIC,1123
458,680,COURSE_LANG_BASIC,1122
459,680,COURSE_LANG_BASIC,1123
460,680,COURSE_LANG_BASIC,1125
461,820,COURSE_LANG_BASIC,1122
462,820,COURSE_LANG_BASIC,1123
463,820,COURSE_LANG_BASIC,1125
464,820,COURSE_LANG_BASIC,1127
465,189,COURSE_LANG_BASIC,1122
466,189,COURSE_LANG_BASIC,1126
467,831,COURSE_LANG_BASIC,1122
468,831,COURSE_LANG_BASIC,1123
469,831,COURSE_LANG_BASIC,1125
470,836,COURSE_LANG_BASIC,1122
471,836,COURSE_LANG_BASIC,1123
472,836,COURSE_LANG_BASIC,1125
473,832,COURSE_LANG_BASIC,1122
474,832,COURSE_LANG_BASIC,1123
475,832,COURSE_LANG_BASIC,1125
476,682,COURSE_LANG_BASIC,1122
477,682,COURSE_LANG_BASIC,1123
478,682,COURSE_LANG_BASIC,1125
479,699,COURSE_LANG_BASIC,1122
480,699,COURSE_LANG_BASIC,1123
481,699,COURSE_LANG_BASIC,1125
482,773,COURSE_LANG_BASIC,1122
483,773,COURSE_LANG_BASIC,1123
484,773,COURSE_LANG_BASIC,1125
485,155,COURSE_LANG_BASIC,1122
486,155,COURSE_LANG_BASIC,1123
487,824,COURSE_LANG_BASIC,1122
488,824,COURSE_LANG_BASIC,1127
489,1013,CAREER_LANG_ADVANCE,1122
490,1013,CAREER_LANG_ADVANCE,1123
491,1013,CAREER_LANG_ADVANCE,1124
492,1013,CAREER_LANG_ADVANCE,1125
493,1013,CAREER_LANG_ADVANCE,1126
494,1013,CAREER_LANG_ADVANCE,1127
495,1013,CAREER_LANG_ADVANCE,1128
496,1013,CAREER_LANG_ADVANCE,1129
497,1013,CAREER_LANG_ADVANCE,1133
498,1013,CAREER_LANG_ADVANCE,1134
499,1013,CAREER_LANG_ADVANCE,1144
500,1013,CAREER_LANG_ADVANCE,1151
501,1000,CAREER_LANG_ADVANCE,1122
502,1000,CAREER_LANG_ADVANCE,1123
503,1000,CAREER_LANG_ADVANCE,1125
504,1020,CAREER_LANG_ADVANCE,1122
505,1020,CAREER_LANG_ADVANCE,1123
506,1020,CAREER_LANG_ADVANCE,1124
507,1020,CAREER_LANG_ADVANCE,1125
508,1020,CAREER_LANG_ADVANCE,1126
509,1020,CAREER_LANG_ADVANCE,1129
510,1020,CAREER_LANG_ADVANCE,1131
511,1020,CAREER_LANG_ADVANCE,1133
512,1020,CAREER_LANG_ADVANCE,1134
513,1020,CAREER_LANG_ADVANCE,1139
514,1022,CAREER_LANG_ADVANCE,1122
515,1022,CAREER_LANG_ADVANCE,1123
516,1022,CAREER_LANG_ADVANCE,1125
517,988,CAREER_LANG_ADVANCE,1122
518,988,CAREER_LANG_ADVANCE,1124
519,988,CAREER_LANG_ADVANCE,1125
520,988,CAREER_LANG_ADVANCE,1126
521,988,CAREER_LANG_ADVANCE,1127
522,988,CAREER_LANG_ADVANCE,1128
523,988,CAREER_LANG_ADVANCE,1131
524,988,CAREER_LANG_ADVANCE,1132
525,988,CAREER_LANG_ADVANCE,1133
526,988,CAREER_LANG_ADVANCE,1151
527,1018,CAREER_LANG_ADVANCE,1122
528,1018,CAREER_LANG_ADVANCE,1123
529,1014,CAREER_LANG_ADVANCE,1122
530,1014,CAREER_LANG_ADVANCE,1123
531,1014,CAREER_LANG_ADVANCE,1124
532,1014,CAREER_LANG_ADVANCE,1125
533,1014,CAREER_LANG_ADVANCE,1126
534,1014,CAREER_LANG_ADVANCE,1127
535,1014,CAREER_LANG_ADVANCE,1128
536,1014,CAREER_LANG_ADVANCE,1129
537,1014,CAREER_LANG_ADVANCE,1130
538,1014,CAREER_LANG_ADVANCE,1133
539,1014,CAREER_LANG_ADVANCE,1134
540,1008,CAREER_LANG_ADVANCE,1122
541,1008,CAREER_LANG_ADVANCE,1125
542,1008,CAREER_LANG_ADVANCE,1126
543,1008,CAREER_LANG_ADVANCE,1127
544,1008,CAREER_LANG_ADVANCE,1128
545,1008,CAREER_LANG_ADVANCE,1132
546,1008,CAREER_LANG_ADVANCE,1134
547,1012,CAREER_LANG_ADVANCE,1122
548,1012,CAREER_LANG_ADVANCE,1123
549,1012,CAREER_LANG_ADVANCE,1124
550,1012,CAREER_LANG_ADVANCE,1125
551,1012,CAREER_LANG_ADVANCE,1126
552,1012,CAREER_LANG_ADVANCE,1127
553,1012,CAREER_LANG_ADVANCE,1128
554,1012,CAREER_LANG_ADVANCE,1129
555,1012,CAREER_LANG_ADVANCE,1130
556,1012,CAREER_LANG_ADVANCE,1132
557,1012,CAREER_LANG_ADVANCE,1134
558,1012,CAREER_LANG_ADVANCE,1143
559,1012,CAREER_LANG_ADVANCE,1144
560,1012,CAREER_LANG_ADVANCE,1154
561,1011,CAREER_LANG_ADVANCE,1122
562,1011,CAREER_LANG_ADVANCE,1124
563,1011,CAREER_LANG_ADVANCE,1125
564,1011,CAREER_LANG_ADVANCE,1126
565,1011,CAREER_LANG_ADVANCE,1127
566,1011,CAREER_LANG_ADVANCE,1128
567,1011,CAREER_LANG_ADVANCE,1129
568,1011,CAREER_LANG_ADVANCE,1130
569,1011,CAREER_LANG_ADVANCE,1133
570,1011,CAREER_LANG_ADVANCE,1134
571,1017,CAREER_LANG_ADVANCE,1122
572,1017,CAREER_LANG_ADVANCE,1124
573,1017,CAREER_LANG_ADVANCE,1125
574,1017,CAREER_LANG_ADVANCE,1126
575,1017,CAREER_LANG_ADVANCE,1127
576,1017,CAREER_LANG_ADVANCE,1128
577,1017,CAREER_LANG_ADVANCE,1129
578,1017,CAREER_LANG_ADVANCE,1132
579,1017,CAREER_LANG_ADVANCE,1133
580,1021,CAREER_LANG_ADVANCE,1122
581,1021,CAREER_LANG_ADVANCE,1123
582,1021,CAREER_LANG_ADVANCE,1125
583,1005,CAREER_LANG_ADVANCE,1122
584,1005,CAREER_LANG_ADVANCE,1123
585,1005,CAREER_LANG_ADVANCE,1124
586,1005,CAREER_LANG_ADVANCE,1125
587,1005,CAREER_LANG_ADVANCE,1126
588,1005,CAREER_LANG_ADVANCE,1129
589,1005,CAREER_LANG_ADVANCE,1130
590,1005,CAREER_LANG_ADVANCE,1143
591,1005,CAREER_LANG_ADVANCE,1154
592,1002,CAREER_LANG_BASIC,1122
593,1002,CAREER_LANG_BASIC,1123
594,1002,CAREER_LANG_BASIC,1124
595,1002,CAREER_LANG_BASIC,1127
596,1002,CAREER_LANG_BASIC,1132
597,1023,CAREER_LANG_BASIC,1122
598,1023,CAREER_LANG_BASIC,1123
599,1023,CAREER_LANG_BASIC,1127
600,617,COURSE_LANG_ADVANCE,1123
601,617,COURSE_LANG_ADVANCE,1124
602,617,COURSE_LANG_ADVANCE,1126
603,778,COURSE_LANG_BASIC,1123
604,778,COURSE_LANG_BASIC,1124
605,621,COURSE_LANG_BASIC,1123
606,621,COURSE_LANG_BASIC,1124
607,621,COURSE_LANG_BASIC,1125
608,823,COURSE_LANG_BASIC,1123
609,823,COURSE_LANG_BASIC,1127
610,430,COURSE_LANG_BASIC,1123
611,430,COURSE_LANG_BASIC,1125
612,799,COURSE_LANG_BASIC,1123
613,799,COURSE_LANG_BASIC,1124
614,624,COURSE_LANG_BASIC,1123
615,624,COURSE_LANG_BASIC,1127
616,1051,FRAME_RELATED_LANG,1124
617,1051,FRAME_RELATED_LANG,1127
618,1068,FRAME_RELATED_LANG,1124
619,1068,FRAME_RELATED_LANG,1133
620,1059,FRAME_RELATED_LANG,1124
621,1059,FRAME_RELATED_LANG,1125
